ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
302,365,-12,5,0,220,10,80,20,800,400,20,12,30
290,370,-12,5,0,220,10,80,20,800,400,20,12,30
278,365,-12,-5,0,220,10,80,20,800,400,20,12,30
266,360,-12,-5,0,220,10,80,20,800,400,20,12,30
254,355,-12,-5,0,220,10,80,20,800,400,20,12,30
242,350,-12,-5,0,220,10,80,20,800,400,20,12,30
230,345,-12,-5,0,220,10,80,20,800,400,20,12,30
218,340,-12,-5,0,220,10,80,20,800,400,20,12,30
206,335,-12,-5,0,220,10,80,20,800,400,20,12,30
194,330,-12,-5,0,220,10,80,20,800,400,20,12,30
182,325,-12,-5,0,220,10,80,20,800,400,20,12,30
170,320,-12,-5,0,220,10,80,20,800,400,20,12,30
158,315,-12,-5,0,220,10,80,20,800,400,20,12,30
146,310,-12,-5,0,220,10,80,20,800,400,20,12,30
134,305,-12,-5,0,220,10,80,20,800,400,20,12,30
122,300,-12,-5,0,220,10,80,20,800,400,20,12,30
110,295,-12,-5,0,220,10,80,20,800,400,20,12,30
98,290,-12,-5,0,220,10,80,20,800,400,20,12,30
86,285,-12,-5,0,220,10,80,20,800,400,20,12,30
74,280,-12,-5,0,220,10,80,20,800,400,20,12,30
62,275,-12,-5,0,220,10,80,20,800,400,20,12,30
50,270,-12,-5,0,220,10,80,20,800,400,20,12,30
38,265,-12,-5,0,220,10,80,20,800,400,20,12,30
50,260,12,-5,0,220,10,80,20,800,400,20,12,30
62,255,12,-5,0,220,10,80,20,800,400,20,12,30
74,250,12,-5,0,220,10,80,20,800,400,20,12,30
86,245,12,-5,0,220,10,80,20,800,400,20,12,30
98,240,12,-5,0,220,10,80,20,800,400,20,12,30
110,235,12,-5,0,220,10,80,20,800,400,20,12,30
122,230,12,-5,0,220,10,80,20,800,400,20,12,30
134,225,12,-5,0,220,10,80,20,800,400,20,12,30
146,220,12,-5,0,220,10,80,20,800,400,20,12,30
158,215,12,-5,0,220,10,80,20,800,400,20,12,30
170,210,12,-5,0,220,10,80,20,800,400,20,12,30
182,205,12,-5,0,220,10,80,20,800,400,20,12,30
194,200,12,-5,0,220,10,80,20,800,400,20,12,30
206,195,12,-5,0,220,10,80,20,800,400,20,12,30
218,190,12,-5,0,220,10,80,20,800,400,20,12,30
230,185,12,-5,-1,220,10,80,20,800,400,20,12,30
242,180,12,-5,0,200,10,80,20,800,400,20,12,30
254,175,12,-5,0,200,10,80,20,800,400,20,12,30
266,170,12,-5,0,200,10,80,20,800,400,20,12,30
278,165,12,-5,0,200,10,80,20,800,400,20,12,30
290,160,12,-5,0,200,10,80,20,800,400,20,12,30
302,155,12,-5,-1,200,10,80,20,800,400,20,12,30
314,150,12,-5,0,180,10,80,20,800,400,20,12,30
326,145,12,-5,0,180,10,80,20,800,400,20,12,30
338,140,12,-5,0,180,10,80,20,800,400,20,12,30
350,135,12,-5,0,180,10,80,20,800,400,20,12,30
362,130,12,-5,0,180,10,80,20,800,400,20,12,30
374,125,12,-5,-1,180,10,80,20,800,400,20,12,30
386,120,12,-5,0,160,10,80,20,800,400,20,12,30
398,115,12,-5,0,160,10,80,20,800,400,20,12,30
410,110,12,-5,0,160,10,80,20,800,400,20,12,30
422,105,12,-5,0,160,10,80,20,800,400,20,12,30
434,100,12,-5,0,160,10,80,20,800,400,20,12,30
446,95,12,-5,0,160,10,80,20,800,400,20,12,30
458,90,12,-5,-1,160,10,80,20,800,400,20,12,30
470,85,12,-5,0,140,10,80,20,800,400,20,12,30
482,80,12,-5,0,140,10,80,20,800,400,20,12,30
494,75,12,-5,0,140,10,80,20,800,400,20,12,30
506,70,12,-5,0,140,10,80,20,800,400,20,12,30
518,65,12,-5,0,140,10,80,20,800,400,20,12,30
530,60,12,-5,0,140,10,80,20,800,400,20,12,30
542,55,12,-5,-1,140,10,80,20,800,400,20,12,30
554,50,12,-5,0,120,10,80,20,800,400,20,12,30
566,45,12,-5,0,120,10,80,20,800,400,20,12,30
578,40,12,-5,0,120,10,80,20,800,400,20,12,30
590,35,12,-5,0,120,10,80,20,800,400,20,12,30
602,30,12,-5,0,120,10,80,20,800,400,20,12,30
614,35,12,5,0,120,10,80,20,800,400,20,12,30
626,40,12,5,0,120,10,80,20,800,400,20,12,30
638,45,12,5,0,120,10,80,20,800,400,20,12,30
650,50,12,5,0,120,10,80,20,800,400,20,12,30
662,55,12,5,0,120,10,80,20,800,400,20,12,30
674,60,12,5,0,120,10,80,20,800,400,20,12,30
686,65,12,5,0,120,10,80,20,800,400,20,12,30
698,70,12,5,0,120,10,80,20,800,400,20,12,30
710,75,12,5,0,120,10,80,20,800,400,20,12,30
722,80,12,5,0,120,10,80,20,800,400,20,12,30
734,85,12,5,0,120,10,80,20,800,400,20,12,30
746,90,12,5,0,120,10,80,20,800,400,20,12,30
758,95,12,5,0,120,10,80,20,800,400,20,12,30
770,100,12,5,0,120,10,80,20,800,400,20,12,30
758,105,-12,5,0,120,10,80,20,800,400,20,12,30
746,110,-12,5,0,120,10,80,20,800,400,20,12,30
734,115,-12,5,0,120,10,80,20,800,400,20,12,30
722,120,-12,5,0,120,10,80,20,800,400,20,12,30
710,125,-12,5,0,120,10,80,20,800,400,20,12,30
698,130,-12,5,0,120,10,80,20,800,400,20,12,30
686,135,-12,5,0,120,10,80,20,800,400,20,12,30
674,140,-12,5,0,120,10,80,20,800,400,20,12,30
662,145,-12,5,0,120,10,80,20,800,400,20,12,30
650,150,-12,5,0,120,10,80,20,800,400,20,12,30
638,155,-12,5,0,120,10,80,20,800,400,20,12,30
626,160,-12,5,1,120,10,80,20,800,400,20,12,30
614,165,-12,5,0,140,10,80,20,800,400,20,12,30
602,170,-12,5,0,140,10,80,20,800,400,20,12,30
590,175,-12,5,0,140,10,80,20,800,400,20,12,30
578,180,-12,5,0,140,10,80,20,800,400,20,12,30
566,185,-12,5,0,140,10,80,20,800,400,20,12,30
554,190,-12,5,0,140,10,80,20,800,400,20,12,30
542,195,-12,5,1,140,10,80,20,800,400,20,12,30
530,200,-12,5,0,160,10,80,20,800,400,20,12,30
518,205,-12,5,0,160,10,80,20,800,400,20,12,30
506,210,-12,5,0,160,10,80,20,800,400,20,12,30
494,215,-12,5,0,160,10,80,20,800,400,20,12,30
482,220,-12,5,0,160,10,80,20,800,400,20,12,30
470,225,-12,5,0,160,10,80,20,800,400,20,12,30
458,230,-12,5,0,160,10,80,20,800,400,20,12,30
446,235,-12,5,1,160,10,80,20,800,400,20,12,30
434,240,-12,5,0,180,10,80,20,800,400,20,12,30
422,245,-12,5,0,180,10,80,20,800,400,20,12,30
410,250,-12,5,0,180,10,80,20,800,400,20,12,30
398,255,-12,5,0,180,10,80,20,800,400,20,12,30
386,260,-12,5,0,180,10,80,20,800,400,20,12,30
374,265,-12,5,0,180,10,80,20,800,400,20,12,30
362,270,-12,5,0,180,10,80,20,800,400,20,12,30
350,275,-12,5,0,180,10,80,20,800,400,20,12,30
338,280,-12,5,1,180,10,80,20,800,400,20,12,30
326,285,-12,5,0,200,10,80,20,800,400,20,12,30
314,290,-12,5,0,200,10,80,20,800,400,20,12,30
302,295,-12,5,0,200,10,80,20,800,400,20,12,30
290,300,-12,5,0,200,10,80,20,800,400,20,12,30
278,305,-12,5,0,200,10,80,20,800,400,20,12,30
266,310,-12,5,0,200,10,80,20,800,400,20,12,30
254,315,-12,5,0,200,10,80,20,800,400,20,12,30
242,320,-12,5,0,200,10,80,20,800,400,20,12,30
230,325,-12,5,0,200,10,80,20,800,400,20,12,30
218,330,-12,5,0,200,10,80,20,800,400,20,12,30
206,335,-12,5,0,200,10,80,20,800,400,20,12,30
194,340,-12,5,0,200,10,80,20,800,400,20,12,30
182,345,-12,5,0,200,10,80,20,800,400,20,12,30
170,350,-12,5,0,200,10,80,20,800,400,20,12,30
158,355,-12,5,0,200,10,80,20,800,400,20,12,30
146,360,-12,5,0,200,10,80,20,800,400,20,12,30
134,365,-12,5,0,200,10,80,20,800,400,20,12,30
122,370,-12,5,0,200,10,80,20,800,400,20,12,30
110,365,-12,-5,0,200,10,80,20,800,400,20,12,30
98,360,-12,-5,0,200,10,80,20,800,400,20,12,30
86,355,-12,-5,0,200,10,80,20,800,400,20,12,30
74,350,-12,-5,0,200,10,80,20,800,400,20,12,30
62,345,-12,-5,0,200,10,80,20,800,400,20,12,30
50,340,-12,-5,0,200,10,80,20,800,400,20,12,30
38,335,-12,-5,0,200,10,80,20,800,400,20,12,30
50,330,12,-5,0,200,10,80,20,800,400,20,12,30
62,325,12,-5,0,200,10,80,20,800,400,20,12,30
74,320,12,-5,0,200,10,80,20,800,400,20,12,30
86,315,12,-5,0,200,10,80,20,800,400,20,12,30
98,310,12,-5,0,200,10,80,20,800,400,20,12,30
110,305,12,-5,0,200,10,80,20,800,400,20,12,30
122,300,12,-5,0,200,10,80,20,800,400,20,12,30
134,295,12,-5,0,200,10,80,20,800,400,20,12,30
146,290,12,-5,0,200,10,80,20,800,400,20,12,30
158,285,12,-5,0,200,10,80,20,800,400,20,12,30
170,280,12,-5,0,200,10,80,20,800,400,20,12,30
182,275,12,-5,-1,200,10,80,20,800,400,20,12,30
194,270,12,-5,0,180,10,80,20,800,400,20,12,30
206,265,12,-5,0,180,10,80,20,800,400,20,12,30
218,260,12,-5,0,180,10,80,20,800,400,20,12,30
230,255,12,-5,0,180,10,80,20,800,400,20,12,30
242,250,12,-5,0,180,10,80,20,800,400,20,12,30
254,245,12,-5,0,180,10,80,20,800,400,20,12,30
266,240,12,-5,0,180,10,80,20,800,400,20,12,30
278,235,12,-5,-1,180,10,80,20,800,400,20,12,30
290,230,12,-5,0,160,10,80,20,800,400,20,12,30
302,225,12,-5,0,160,10,80,20,800,400,20,12,30
314,220,12,-5,0,160,10,80,20,800,400,20,12,30
326,215,12,-5,0,160,10,80,20,800,400,20,12,30
338,210,12,-5,0,160,10,80,20,800,400,20,12,30
350,205,12,-5,0,160,10,80,20,800,400,20,12,30
362,200,12,-5,0,160,10,80,20,800,400,20,12,30
374,195,12,-5,0,160,10,80,20,800,400,20,12,30
386,190,12,-5,-1,160,10,80,20,800,400,20,12,30
398,185,12,-5,0,140,10,80,20,800,400,20,12,30
410,180,12,-5,0,140,10,80,20,800,400,20,12,30
422,175,12,-5,0,140,10,80,20,800,400,20,12,30
434,170,12,-5,0,140,10,80,20,800,400,20,12,30
446,165,12,-5,0,140,10,80,20,800,400,20,12,30
458,160,12,-5,0,140,10,80,20,800,400,20,12,30
470,155,12,-5,0,140,10,80,20,800,400,20,12,30
482,150,12,-5,0,140,10,80,20,800,400,20,12,30
494,145,12,-5,0,140,10,80,20,800,400,20,12,30
506,140,12,-5,0,140,10,80,20,800,400,20,12,30
518,135,12,-5,0,140,10,80,20,800,400,20,12,30
530,130,12,-5,0,140,10,80,20,800,400,20,12,30
542,125,12,-5,0,140,10,80,20,800,400,20,12,30
554,120,12,-5,0,140,10,80,20,800,400,20,12,30
566,115,12,-5,0,140,10,80,20,800,400,20,12,30
578,110,12,-5,0,140,10,80,20,800,400,20,12,30
590,105,12,-5,0,140,10,80,20,800,400,20,12,30
602,100,12,-5,0,140,10,80,20,800,400,20,12,30
614,95,12,-5,-1,140,10,80,20,800,400,20,12,30
626,90,12,-5,0,120,10,80,20,800,400,20,12,30
638,85,12,-5,0,120,10,80,20,800,400,20,12,30
650,80,12,-5,0,120,10,80,20,800,400,20,12,30
662,75,12,-5,0,120,10,80,20,800,400,20,12,30
674,70,12,-5,0,120,10,80,20,800,400,20,12,30
686,65,12,-5,-1,120,10,80,20,800,400,20,12,30
698,60,12,-5,0,100,10,80,20,800,400,20,12,30
710,55,12,-5,0,100,10,80,20,800,400,20,12,30
722,50,12,-5,0,100,10,80,20,800,400,20,12,30
734,45,12,-5,0,100,10,80,20,800,400,20,12,30
746,40,12,-5,-1,100,10,80,20,800,400,20,12,30
758,35,12,-5,0,80,10,80,20,800,400,20,12,30
770,30,12,-5,0,80,10,80,20,800,400,20,12,30
782,35,12,5,0,80,10,80,20,800,400,20,12,30
770,33,-12,-2,0,80,10,80,20,800,400,20,12,30
758,31,-12,-2,0,80,10,80,20,800,400,20,12,30
746,33,-12,2,0,80,10,80,20,800,400,20,12,30
734,35,-12,2,0,80,10,80,20,800,400,20,12,30
722,37,-12,2,0,80,10,80,20,800,400,20,12,30
710,39,-12,2,0,80,10,80,20,800,400,20,12,30
698,41,-12,2,0,80,10,80,20,800,400,20,12,30
686,43,-12,2,0,80,10,80,20,800,400,20,12,30
674,45,-12,2,0,80,10,80,20,800,400,20,12,30
662,47,-12,2,0,80,10,80,20,800,400,20,12,30
650,49,-12,2,0,80,10,80,20,800,400,20,12,30
638,51,-12,2,0,80,10,80,20,800,400,20,12,30
626,53,-12,2,0,80,10,80,20,800,400,20,12,30
614,55,-12,2,0,80,10,80,20,800,400,20,12,30
602,57,-12,2,0,80,10,80,20,800,400,20,12,30
590,59,-12,2,0,80,10,80,20,800,400,20,12,30
578,61,-12,2,0,80,10,80,20,800,400,20,12,30
566,63,-12,2,0,80,10,80,20,800,400,20,12,30
554,65,-12,2,0,80,10,80,20,800,400,20,12,30
542,67,-12,2,0,80,10,80,20,800,400,20,12,30
530,69,-12,2,0,80,10,80,20,800,400,20,12,30
518,71,-12,2,0,80,10,80,20,800,400,20,12,30
506,73,-12,2,0,80,10,80,20,800,400,20,12,30
494,75,-12,2,0,80,10,80,20,800,400,20,12,30
482,77,-12,2,0,80,10,80,20,800,400,20,12,30
470,79,-12,2,0,80,10,80,20,800,400,20,12,30
458,81,-12,2,0,80,10,80,20,800,400,20,12,30
446,83,-12,2,0,80,10,80,20,800,400,20,12,30
434,85,-12,2,0,80,10,80,20,800,400,20,12,30
422,87,-12,2,0,80,10,80,20,800,400,20,12,30
410,89,-12,2,0,80,10,80,20,800,400,20,12,30
398,91,-12,2,0,80,10,80,20,800,400,20,12,30
386,93,-12,2,0,80,10,80,20,800,400,20,12,30
374,95,-12,2,0,80,10,80,20,800,400,20,12,30
362,97,-12,2,0,80,10,80,20,800,400,20,12,30
350,99,-12,2,0,80,10,80,20,800,400,20,12,30
338,101,-12,2,0,80,10,80,20,800,400,20,12,30
326,103,-12,2,0,80,10,80,20,800,400,20,12,30
314,105,-12,2,0,80,10,80,20,800,400,20,12,30
302,107,-12,2,0,80,10,80,20,800,400,20,12,30
290,109,-12,2,0,80,10,80,20,800,400,20,12,30
278,111,-12,2,0,80,10,80,20,800,400,20,12,30
266,113,-12,2,0,80,10,80,20,800,400,20,12,30
254,115,-12,2,0,80,10,80,20,800,400,20,12,30
242,117,-12,2,0,80,10,80,20,800,400,20,12,30
230,119,-12,2,0,80,10,80,20,800,400,20,12,30
218,121,-12,2,0,80,10,80,20,800,400,20,12,30
206,123,-12,2,0,80,10,80,20,800,400,20,12,30
194,125,-12,2,0,80,10,80,20,800,400,20,12,30
182,127,-12,2,0,80,10,80,20,800,400,20,12,30
170,129,-12,2,0,80,10,80,20,800,400,20,12,30
158,131,-12,2,0,80,10,80,20,800,400,20,12,30
146,133,-12,2,0,80,10,80,20,800,400,20,12,30
134,135,-12,2,0,80,10,80,20,800,400,20,12,30
122,137,-12,2,0,80,10,80,20,800,400,20,12,30
110,139,-12,2,0,80,10,80,20,800,400,20,12,30
98,141,-12,2,0,80,10,80,20,800,400,20,12,30
86,143,-12,2,0,80,10,80,20,800,400,20,12,30
74,145,-12,2,0,80,10,80,20,800,400,20,12,30
62,147,-12,2,0,80,10,80,20,800,400,20,12,30
50,149,-12,2,0,80,10,80,20,800,400,20,12,30
38,151,-12,2,0,80,10,80,20,800,400,20,12,30
50,153,12,2,0,80,10,80,20,800,400,20,12,30
62,155,12,2,0,80,10,80,20,800,400,20,12,30
74,157,12,2,0,80,10,80,20,800,400,20,12,30
86,159,12,2,0,80,10,80,20,800,400,20,12,30
98,161,12,2,0,80,10,80,20,800,400,20,12,30
110,163,12,2,0,80,10,80,20,800,400,20,12,30
122,165,12,2,0,80,10,80,20,800,400,20,12,30
134,167,12,2,0,80,10,80,20,800,400,20,12,30
146,169,12,2,0,80,10,80,20,800,400,20,12,30
158,171,12,2,1,80,10,80,20,800,400,20,12,30
170,173,12,2,0,100,10,80,20,800,400,20,12,30
182,175,12,2,0,100,10,80,20,800,400,20,12,30
194,177,12,2,0,100,10,80,20,800,400,20,12,30
206,179,12,2,0,100,10,80,20,800,400,20,12,30
218,181,12,2,0,100,10,80,20,800,400,20,12,30
230,183,12,2,0,100,10,80,20,800,400,20,12,30
242,185,12,2,1,100,10,80,20,800,400,20,12,30
254,187,12,2,0,120,10,80,20,800,400,20,12,30
266,189,12,2,0,120,10,80,20,800,400,20,12,30
278,191,12,2,0,120,10,80,20,800,400,20,12,30
290,193,12,2,0,120,10,80,20,800,400,20,12,30
302,195,12,2,1,120,10,80,20,800,400,20,12,30
314,197,12,2,0,140,10,80,20,800,400,20,12,30
326,199,12,2,0,140,10,80,20,800,400,20,12,30
338,201,12,2,0,140,10,80,20,800,400,20,12,30
350,203,12,2,0,140,10,80,20,800,400,20,12,30
362,205,12,2,1,140,10,80,20,800,400,20,12,30
374,207,12,2,0,160,10,80,20,800,400,20,12,30
386,209,12,2,0,160,10,80,20,800,400,20,12,30
398,211,12,2,0,160,10,80,20,800,400,20,12,30
410,213,12,2,0,160,10,80,20,800,400,20,12,30
422,215,12,2,0,160,10,80,20,800,400,20,12,30
434,217,12,2,1,160,10,80,20,800,400,20,12,30
446,219,12,2,0,180,10,80,20,800,400,20,12,30
458,221,12,2,0,180,10,80,20,800,400,20,12,30
470,223,12,2,0,180,10,80,20,800,400,20,12,30
482,225,12,2,0,180,10,80,20,800,400,20,12,30
494,227,12,2,1,180,10,80,20,800,400,20,12,30
506,229,12,2,0,200,10,80,20,800,400,20,12,30
518,231,12,2,0,200,10,80,20,800,400,20,12,30
530,233,12,2,0,200,10,80,20,800,400,20,12,30
542,235,12,2,1,200,10,80,20,800,400,20,12,30
554,237,12,2,0,220,10,80,20,800,400,20,12,30
566,239,12,2,0,220,10,80,20,800,400,20,12,30
578,241,12,2,0,220,10,80,20,800,400,20,12,30
590,243,12,2,0,220,10,80,20,800,400,20,12,30
602,245,12,2,1,220,10,80,20,800,400,20,12,30
614,247,12,2,0,240,10,80,20,800,400,20,12,30
626,249,12,2,0,240,10,80,20,800,400,20,12,30
638,251,12,2,0,240,10,80,20,800,400,20,12,30
650,253,12,2,0,240,10,80,20,800,400,20,12,30
662,255,12,2,0,240,10,80,20,800,400,20,12,30
674,257,12,2,1,240,10,80,20,800,400,20,12,30
686,259,12,2,0,260,10,80,20,800,400,20,12,30
698,261,12,2,0,260,10,80,20,800,400,20,12,30
710,263,12,2,0,260,10,80,20,800,400,20,12,30
722,265,12,2,0,260,10,80,20,800,400,20,12,30
734,267,12,2,0,260,10,80,20,800,400,20,12,30
746,269,12,2,1,260,10,80,20,800,400,20,12,30
758,271,12,2,0,280,10,80,20,800,400,20,12,30
770,273,12,2,0,280,10,80,20,800,400,20,12,30
758,275,-12,2,0,280,10,80,20,800,400,20,12,30
746,277,-12,2,0,280,10,80,20,800,400,20,12,30
734,279,-12,2,0,280,10,80,20,800,400,20,12,30
722,281,-12,2,0,280,10,80,20,800,400,20,12,30
710,283,-12,2,0,280,10,80,20,800,400,20,12,30
698,285,-12,2,0,280,10,80,20,800,400,20,12,30
686,287,-12,2,0,280,10,80,20,800,400,20,12,30
674,289,-12,2,0,280,10,80,20,800,400,20,12,30
662,291,-12,2,0,280,10,80,20,800,400,20,12,30
650,293,-12,2,0,280,10,80,20,800,400,20,12,30
638,295,-12,2,0,280,10,80,20,800,400,20,12,30
626,297,-12,2,0,280,10,80,20,800,400,20,12,30
614,299,-12,2,0,280,10,80,20,800,400,20,12,30
602,301,-12,2,0,280,10,80,20,800,400,20,12,30
590,303,-12,2,0,280,10,80,20,800,400,20,12,30
578,305,-12,2,0,280,10,80,20,800,400,20,12,30
566,307,-12,2,0,280,10,80,20,800,400,20,12,30
554,309,-12,2,0,280,10,80,20,800,400,20,12,30
542,311,-12,2,0,280,10,80,20,800,400,20,12,30
530,313,-12,2,0,280,10,80,20,800,400,20,12,30
518,315,-12,2,0,280,10,80,20,800,400,20,12,30
506,317,-12,2,0,280,10,80,20,800,400,20,12,30
494,319,-12,2,0,280,10,80,20,800,400,20,12,30
482,321,-12,2,0,280,10,80,20,800,400,20,12,30
470,323,-12,2,0,280,10,80,20,800,400,20,12,30
458,325,-12,2,0,280,10,80,20,800,400,20,12,30
446,327,-12,2,0,280,10,80,20,800,400,20,12,30
434,329,-12,2,0,280,10,80,20,800,400,20,12,30
422,331,-12,2,0,280,10,80,20,800,400,20,12,30
410,333,-12,2,0,280,10,80,20,800,400,20,12,30
398,335,-12,2,0,280,10,80,20,800,400,20,12,30
386,337,-12,2,0,280,10,80,20,800,400,20,12,30
374,339,-12,2,0,280,10,80,20,800,400,20,12,30
362,341,-12,2,0,280,10,80,20,800,400,20,12,30
350,343,-12,2,0,280,10,80,20,800,400,20,12,30
338,345,-12,2,0,280,10,80,20,800,400,20,12,30
326,347,-12,2,0,280,10,80,20,800,400,20,12,30
314,349,-12,2,0,280,10,80,20,800,400,20,12,30
302,351,-12,2,0,280,10,80,20,800,400,20,12,30
290,353,-12,2,0,280,10,80,20,800,400,20,12,30
278,355,-12,2,0,280,10,80,20,800,400,20,12,30
266,357,-12,2,0,280,10,80,20,800,400,20,12,30
254,359,-12,2,0,280,10,80,20,800,400,20,12,30
242,361,-12,2,0,280,10,80,20,800,400,20,12,30
230,363,-12,2,0,280,10,80,20,800,400,20,12,30
218,365,-12,2,0,280,10,80,20,800,400,20,12,30
206,367,-12,2,0,280,10,80,20,800,400,20,12,30
194,369,-12,2,0,280,10,80,20,800,400,20,12,30
182,367,-12,-2,0,280,10,80,20,800,400,20,12,30
170,365,-12,-2,0,280,10,80,20,800,400,20,12,30
158,363,-12,-2,0,280,10,80,20,800,400,20,12,30
146,361,-12,-2,0,280,10,80,20,800,400,20,12,30
134,359,-12,-2,0,280,10,80,20,800,400,20,12,30
122,357,-12,-2,0,280,10,80,20,800,400,20,12,30
110,355,-12,-2,0,280,10,80,20,800,400,20,12,30
98,353,-12,-2,0,280,10,80,20,800,400,20,12,30
86,351,-12,-2,0,280,10,80,20,800,400,20,12,30
74,349,-12,-2,0,280,10,80,20,800,400,20,12,30
62,347,-12,-2,0,280,10,80,20,800,400,20,12,30
50,345,-12,-2,0,280,10,80,20,800,400,20,12,30
38,343,-12,-2,0,280,10,80,20,800,400,20,12,30
50,341,12,-2,0,280,10,80,20,800,400,20,12,30
62,339,12,-2,0,280,10,80,20,800,400,20,12,30
74,337,12,-2,0,280,10,80,20,800,400,20,12,30
86,335,12,-2,0,280,10,80,20,800,400,20,12,30
98,333,12,-2,0,280,10,80,20,800,400,20,12,30
110,331,12,-2,0,280,10,80,20,800,400,20,12,30
122,329,12,-2,0,280,10,80,20,800,400,20,12,30
134,327,12,-2,0,280,10,80,20,800,400,20,12,30
146,325,12,-2,0,280,10,80,20,800,400,20,12,30
158,323,12,-2,0,280,10,80,20,800,400,20,12,30
170,321,12,-2,0,280,10,80,20,800,400,20,12,30
182,319,12,-2,0,280,10,80,20,800,400,20,12,30
194,317,12,-2,0,280,10,80,20,800,400,20,12,30
206,315,12,-2,0,280,10,80,20,800,400,20,12,30
218,313,12,-2,0,280,10,80,20,800,400,20,12,30
230,311,12,-2,0,280,10,80,20,800,400,20,12,30
242,309,12,-2,0,280,10,80,20,800,400,20,12,30
254,307,12,-2,0,280,10,80,20,800,400,20,12,30
266,305,12,-2,0,280,10,80,20,800,400,20,12,30
278,303,12,-2,0,280,10,80,20,800,400,20,12,30
290,301,12,-2,0,280,10,80,20,800,400,20,12,30
302,299,12,-2,0,280,10,80,20,800,400,20,12,30
314,297,12,-2,-1,280,10,80,20,800,400,20,12,30
326,295,12,-2,0,260,10,80,20,800,400,20,12,30
338,293,12,-2,0,260,10,80,20,800,400,20,12,30
350,291,12,-2,0,260,10,80,20,800,400,20,12,30
362,289,12,-2,0,260,10,80,20,800,400,20,12,30
374,287,12,-2,0,260,10,80,20,800,400,20,12,30
386,285,12,-2,0,260,10,80,20,800,400,20,12,30
398,283,12,-2,0,260,10,80,20,800,400,20,12,30
410,281,12,-2,0,260,10,80,20,800,400,20,12,30
422,279,12,-2,0,260,10,80,20,800,400,20,12,30
434,277,12,-2,0,260,10,80,20,800,400,20,12,30
446,275,12,-2,0,260,10,80,20,800,400,20,12,30
458,273,12,-2,0,260,10,80,20,800,400,20,12,30
470,271,12,-2,0,260,10,80,20,800,400,20,12,30
482,269,12,-2,0,260,10,80,20,800,400,20,12,30
494,267,12,-2,0,260,10,80,20,800,400,20,12,30
506,265,12,-2,0,260,10,80,20,800,400,20,12,30
518,263,12,-2,0,260,10,80,20,800,400,20,12,30
530,261,12,-2,0,260,10,80,20,800,400,20,12,30
542,259,12,-2,0,260,10,80,20,800,400,20,12,30
554,257,12,-2,0,260,10,80,20,800,400,20,12,30
566,255,12,-2,0,260,10,80,20,800,400,20,12,30
578,253,12,-2,0,260,10,80,20,800,400,20,12,30
590,251,12,-2,0,260,10,80,20,800,400,20,12,30
602,249,12,-2,0,260,10,80,20,800,400,20,12,30
614,247,12,-2,0,260,10,80,20,800,400,20,12,30
626,245,12,-2,-1,260,10,80,20,800,400,20,12,30
638,243,12,-2,0,240,10,80,20,800,400,20,12,30
650,241,12,-2,0,240,10,80,20,800,400,20,12,30
662,239,12,-2,0,240,10,80,20,800,400,20,12,30
674,237,12,-2,0,240,10,80,20,800,400,20,12,30
686,235,12,-2,0,240,10,80,20,800,400,20,12,30
698,233,12,-2,0,240,10,80,20,800,400,20,12,30
710,231,12,-2,0,240,10,80,20,800,400,20,12,30
722,229,12,-2,0,240,10,80,20,800,400,20,12,30
734,227,12,-2,0,240,10,80,20,800,400,20,12,30
746,225,12,-2,0,240,10,80,20,800,400,20,12,30
758,223,12,-2,0,240,10,80,20,800,400,20,12,30
770,221,12,-2,0,240,10,80,20,800,400,20,12,30
758,219,-12,-2,0,240,10,80,20,800,400,20,12,30
746,217,-12,-2,0,240,10,80,20,800,400,20,12,30
734,215,-12,-2,0,240,10,80,20,800,400,20,12,30
722,213,-12,-2,0,240,10,80,20,800,400,20,12,30
710,211,-12,-2,0,240,10,80,20,800,400,20,12,30
698,209,-12,-2,0,240,10,80,20,800,400,20,12,30
686,207,-12,-2,0,240,10,80,20,800,400,20,12,30
674,205,-12,-2,0,240,10,80,20,800,400,20,12,30
662,203,-12,-2,0,240,10,80,20,800,400,20,12,30
650,201,-12,-2,0,240,10,80,20,800,400,20,12,30
638,199,-12,-2,0,240,10,80,20,800,400,20,12,30
626,197,-12,-2,0,240,10,80,20,800,400,20,12,30
614,195,-12,-2,0,240,10,80,20,800,400,20,12,30
602,193,-12,-2,0,240,10,80,20,800,400,20,12,30
